750	登沙河	122.060916	39.221369
760	丹徒	119.520269	32.114958
776	德阳	104.390024	31.166105
777	丹阳	119.592629	32.002104
780	丹阳北	119.670936	32.014536
781	大英东	105.279404	30.567822
784	定远	117.842383	32.574429
790	德州东	116.461465	37.409545
811	鄂州	114.866522	30.361592
812	福安	119.717283	26.834119
815	肥东	117.485729	31.862292
821	奉化	121.464136	29.628235
830	福清	119.38502	25.675652
835	抚顺	123.903057	41.863728
840	富县东	109.398713	36.021252
846	扶余北	126.003141	45.008369
860	谷城	111.602395	32.264809
868	贵港	109.613257	23.099028
885	高密	119.76815	36.392568
892	共青城	115.774905	29.242032
911	巩义南	112.916597	34.670631
917	古镇	113.20568	22.598279
924	冠豸山	116.679175	25.524038
925	盖州西	122.273784	40.404792
928	红安西	114.630979	31.003919
935	合川	106.277404	29.95978
937	汉川	113.813139	30.541545
941	海城西	122.65938	40.914379
948	红光镇	103.944214	30.771434
958	涵江	119.175996	25.491598
967	葫芦岛北	120.76358	40.743347
988	花桥	121.045246	31.335533
992	华山北	110.099097	34.581432
999	惠山	120.199533	31.67024
1004	衡山西	112.789406	27.247774
1021	衡阳东	112.709676	26.896446
1030	湖州	120.023526	30.863435
1057	晋江	118.458709	24.794532
1063	江门	113.103291	22.561139
1064	角美	117.880286	24.526534
1071	金山北	121.089579	30.894218
1073	建始	109.728324	30.567821
1080	嘉善南	120.935639	30.787984
1084	九台南	125.81169	44.02251
1092	嘉兴南	120.79978	30.690965
1105	胶州北	120.05592	36.396508
1108	荆州	112.213109	30.368305
1109	金寨	115.97572	31.625681
1112	锦州南	121.12588	41.016907
1113	焦作	113.234925	35.222865
1129	昆山	120.956936	31.365716
1135	开原西	123.918484	42.549692
1139	灵宝西	110.688911	34.577465
1151	廊坊	116.708118	39.509275
1160	临海	121.246225	28.879883
1172	连江	119.566523	26.194396
1179	龙嘉	125.700812	43.992789
1210	陵水	110.033014	18.53615
1213	丽水	119.953894	28.441475
1217	庐山	115.88205	29.598101
1220	龙山镇	117.362678	24.691875
1222	李石寨	123.72752	41.817263
1240	滦县	118.705792	39.757596
1242	莱阳	120.709011	36.927889
1243	辽阳	123.168998	41.281879
1249	龙游	119.16577	29.003253
1250	罗源	119.577058	26.455762
1254	耒阳西	112.788199	26.414996
1263	兰州新区	103.618829	36.469405
1267	麻城北	114.984773	31.186877
1271	渑池南	111.773815	34.6854
1281	美兰	110.46137	19.941565
1282	汨罗东	113.144065	28.745926
1313	明珠	113.51498	22.268729
1320	宁德	119.583733	26.669308
1325	宁海	121.420178	29.336662
1330	南靖	117.449662	24.578057
1335	南朗	113.534338	22.48966
1349	南头	113.308917	22.71301
1352	南翔北	121.309254	31.281559
1361	蓬安	106.424243	31.000399
1371	瓢儿屯	123.795771	41.843571
1376	平果	107.565752	23.316166
1379	盘锦北	121.807887	41.335531
1392	莆田	119.064082	25.350925
1394	普湾	121.812812	39.330093
1398	郫县	103.907871	30.808264
1416	曲阜东	117.069102	35.556544
1420	琼海	110.491289	19.240211
1421	秦皇岛	119.59203	39.965093
1428	潜江	112.939147	30.389121
1429	全椒	118.281926	32.061666
1444	前山	113.52624	22.234268
1445	戚墅堰	120.067767	31.722879
1446	青田	120.279913	28.136509
1463	清远	113.134569	23.693899
1465	钦州东	108.668383	21.979244
1467	青州市	118.503781	36.771306
1468	瑞安	120.581153	27.766737
1470	瑞昌	115.671356	29.688516
1472	容桂	113.312489	22.751814
1487	双城北	126.27174	45.426856
1497	顺德	113.276591	22.875641
1503	顺德学院	113.32054	22.822305
1504	绅坊	120.992023	28.197143
1510	韶关	113.514421	24.750881
1528	水家湖	117.168891	32.482912
1537	松江南	121.229999	30.983384
1557	萨拉齐	110.5322	40.564453
1562	三门峡南	111.160173	34.748647
1563	三门县	121.363209	29.055158
1569	四平东	124.435935	43.138267
1620	绥中北	120.324497	40.348462
1621	苏州北	120.643315	31.421618
1622	宿州东	117.251064	33.675443
1631	苏州园区	120.710713	31.341177
1632	苏州新区	120.524936	31.371963
1633	泰安	117.035353	36.172188
1634	台安	122.430708	41.445795
1657	唐家湾	113.551852	22.363043
1659	泰康	124.448029	46.871205
1662	铜陵	117.858657	30.919839
1666	铁岭西	123.672317	42.233245
1667	图们北	129.799865	42.997069
1669	天门南	113.456953	30.427446
1670	太姥山	120.224477	27.126927
1673	潼南	105.87798	30.219309
1687	土溪	107.060781	31.014341
1688	桐乡	120.567464	30.537436
1689	田阳	106.935927	23.765933
1696	滕州东	117.257683	35.090542
1697	台州	121.289654	28.685906
1708	文昌	110.737657	19.606514
1719	潍坊	119.098308	36.697159
1722	瓦房店西	121.837837	39.657041
1742	温岭	121.325271	28.479122
1747	渭南北	109.481271	34.536309
1749	万宁	110.381587	18.807867
1757	武清	117.016277	39.372607
1765	无锡东	120.46023	31.596935
1769	无锡新区	120.392207	31.497807
1831	小榄	113.269966	22.64724
1840	仙林	118.912736	32.122743
1848	咸宁北	114.301473	29.898662
1851	犀浦东	103.990865	30.736382
1855	霞浦	120.033225	26.908695
1857	犀浦	103.972417	30.757224
1863	徐水	115.645144	39.03337
1870	杏树屯	122.158214	39.26735
1874	仙桃西	113.140002	30.425014
1892	襄阳东	112.226673	32.097038
1903	徐州东	117.304004	34.267591
1919	阳澄湖	120.861909	31.380605
1941	雁荡山	121.152086	28.341667
1942	于都	115.416924	25.975525
1944	英德西	113.350458	24.160398
1950	余杭	120.295452	30.380725
1954	永嘉	120.695341	28.069111
1966	营口东	122.428897	40.625291
1980	玉门	97.927348	39.814306
1981	云梦	113.7383	31.021074
1990	阳泉北	113.438244	38.115185
1991	乐清	120.859754	28.084421
2017	永修	115.816248	29.020236
2018	弋阳	117.445175	28.4109
2021	岳阳东	113.207647	29.366583
2036	中川机场	103.61598	36.504134
2043	正定	114.556917	38.162601
2044	肇东	125.998261	46.076712
2050	枝江北	111.772237	30.477026
2055	诸暨	120.185436	29.727684
2056	镇江南	119.424136	32.152451
2067	樟木头	114.067717	22.901235
2077	章丘	117.499204	36.722255
2080	中山北	113.382517	22.557938
2082	中山	113.433368	22.544159
2096	枣阳	112.761668	32.069954
2102	漳州	117.716038	24.456973
2109	株洲西	113.068768	27.790789
2110	郑州西	113.424941	34.745489
2112	安图西	128.894243	43.113258
2113	安阳东	114.452728	36.084028
2115	保定东	115.601492	38.864142
2116	白沟	116.101829	39.081157
2117	滨海	117.6111	39.080818
2118	滨海北	117.762185	39.236073
2119	宝鸡南	107.231122	34.334085
2120	北井子	116.920286	43.031725
2121	白马井	109.251061	19.653674
2123	璧山	106.224108	29.503869
2125	本溪新城	123.677189	41.480797
2127	宾阳	109.091996	23.216503
2128	白洋淀	115.874326	39.069321
2129	百宜	106.851988	26.707875
2133	霸州西	116.350402	39.093444
2135	巢湖东	117.924903	31.617585
2136	从江	109.114834	25.908873
2137	长临河	117.483248	31.698254
2140	长寿北	107.074985	29.880457
2141	潮汕	116.587789	23.539196
2142	长汀南	116.357518	25.766284
2144	长兴	119.903996	30.990589
2147	潮阳	116.42238	23.380822
2148	城子坦	122.477945	39.495456
2149	东安东	111.337262	26.377544
